Origen,'Proyecto ALIAS',País,'Tipo de Proyecto','Estado manual',MES,'Estado Proyecto (Fecha creación LEAD)','TC (ARS/USD)','Variación TC ARS/USD (- 12 SEM)','Variación TC UYU/USD (- 12 SEM)','Tasa interés crédito hipoteca',Class
Espontaneo,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'QUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.75,0.1286,0.0081,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.75,0.1286,0.0081,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.9,0.1371,0.0112,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.9,0.1371,0.0112,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.9,0.1371,0.0112,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.9,0.1371,0.0112,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Organico,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.9,0.1371,0.0112,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1371,0.0112,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.9,0.1371,0.0112,19.25,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.9,0.1371,0.0112,19.25,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.85,0.1375,0.0114,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.85,0.1375,0.0114,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.85,0.1375,0.0114,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.85,0.1375,0.0114,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.9,0.1404,0.0148,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Infocasas,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.9,0.1404,0.0148,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.9,0.1404,0.0148,19.25,'QUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Posible comprador',2,FO,19.9,0.1404,0.0148,19.25,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.9,0.1404,0.0148,19.25,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.9,0.1404,0.0148,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',2,FO,19.95,0.1499,0.0141,19.25,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Organico,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',2,IO,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Posible comprador',2,IO,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Perfil inadecuado',2,PV,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
Google,'Proyecto #3',UY,Departamentos,'Posible comprador',2,PV,19.95,0.1499,0.0141,5.48,'UNQUALIFIED LEAD'
